clinker_pct,fly_ash_pct,slag_pct,limestone_pct,CaO,SiO2,Al2O3,Fe2O3,kiln_temp,kiln_rpm,fuel_input,residence_time,fuel_price,carbon_tax,transport_cost,demand,strength,emissions,cost,circularity,risk
66.39353173133945,12.171084647338791,15.812947078738057,5.622436542583697,61.85279092123423,20.535841542768736,6.25717074112846,4.470865635249856,1453.6443185489436,0.8512228362776622,99.38384722204796,29.009116520628023,141.935745724835,29.8151534877532,0.10995052160532429,2871.8989049058096,40.606002565511254,0.6127841736354512,50.59414012802002,32.007955519842355,0.04816374099479451
66.47372606583846,14.632859105686425,17.58900384851695,1.3044109799581574,65.22343229187977,21.30491885441901,5.74342251792952,4.174695620325408,1408.1044064208666,2.430600934880753,98.17733477711138,37.48253275123708,62.37907346114817,41.91938413380157,0.3184943265359248,1313.5874419498941,40.14625310109212,0.5695571789816909,50.42647328654922,33.87849758563688,0.2547352953026216
86.58243239900722,5.799271686358595,2.4029672912191278,5.215328623415074,61.1340748760802,21.771154878677986,7.372239262787595,4.406173582851725,1455.824447193975,2.8966285949892057,108.20359835657032,22.24716743487799,76.5575043110297,64.07196479152385,0.3834241785457845,1044.323643475268,46.83496444213604,0.7947221964548398,85.86172557371478,9.003436844953542,0.03960198383969933
76.97273070845357,10.029721860420453,2.2255377393942037,10.77200969173178,61.28624702221299,23.193969364264973,5.4356630200876825,4.130276289927984,1484.9844264974604,0.7080867122181476,117.94468597418637,35.11294982020268,123.30581601233578,29.044317010182514,0.1765442948430837,2247.9482965309776,42.235722464930014,0.7803837004031787,52.22694956076109,12.501951521470003,0.17714603510631688
82.14656678897842,8.21223353624914,7.97047632820918,1.6707233465632476,66.94838817646703,22.020155259304193,7.947320948797963,3.92819757587253,1451.1339024040456,1.621909363668131,101.31424533233668,22.143061886961284,95.94124722125544,50.95578994195693,0.21336887308713876,2845.58818091673,35.53059411016888,0.706490326388369,65.67530179060604,16.16508015783353,0.02321621661134262
80.21221008590592,10.423028440773427,4.419214908642124,4.945546564678526,60.688729379107464,19.92162005772552,4.368649693565143,2.34306012813331,1426.605768312448,2.3623829979936595,109.64896884218282,35.265407888165605,73.31902287286287,95.89073347334212,0.10337300994094187,2560.184198296799,40.912159658512145,0.7717979369605041,92.26956347189333,14.60763983903466,0.1413465807371375
55.858309088400546,14.937715625810702,25.649980647899657,3.5539946378890943,66.5771485985347,18.22564140307679,5.833129002402114,4.7316595216067645,1412.980987054147,1.3157374232353116,88.8593686889883,29.136527697097705,149.307246576099,29.763947617541028,0.13904871519175593,1666.6626677288803,40.74517778527845,0.48457286111481984,51.11971062721884,39.367043692517804,0.23320930628446385
82.58802344965245,7.71433922653641,5.596002527185599,4.101634796625545,66.83944852097555,21.116158622550138,6.7847647639501725,2.8379156022085135,1471.033961279827,3.656089776694274,89.50569894105078,22.024814821692043,62.28847510460042,58.607700294654975,0.494204442264108,1808.296401721909,41.031874512106114,0.6495962724147823,74.96967499286947,13.537193307686303,0.1280723857330806
71.86556864961727,17.202087686537418,9.562442923983852,1.369900739861456,61.1829308174413,19.274020359471983,4.085604380305481,4.664332772866184,1420.9069684799301,1.8715683093398543,92.54664301682304,39.52870637196542,137.7362423737199,22.354453820150663,0.4917432958466802,1190.4065793158134,44.79999857438076,0.6157893727262576,55.89948578185779,26.253185356254782,0.1733184702100504
65.95377892995084,10.608145958007068,17.528591190183747,5.909483921858337,60.26891901629749,20.808337836423398,5.827901845233263,3.147614908307317,1447.7430594973819,3.6958288266729347,104.17963909843212,23.481849218295917,98.77079646134301,67.79923862996299,0.21684515804809515,731.1230533736907,42.403322154703154,0.655844476678371,74.18637974407305,28.619197682212405,0.03496553616277487
62.380288865890854,11.079104201698522,20.713742431205436,5.826864501205188,60.540860541755634,20.813221680480435,5.723909653766022,4.39927776298951,1441.4520333826183,0.7193580913986828,108.03008986886744,23.698893079259705,59.73737818547252,96.02820904201701,0.17904703928947857,1296.4041115034192,38.357773213325146,0.6152458001773791,94.63561009135232,31.958667679148977,0.07494509483622794
64.25851167622227,21.132887429557886,1.7811656239673728,12.827435270252469,61.554300487922156,21.187067591037668,6.138806062400594,2.6040494610512743,1483.4204539302518,1.7884380223522636,88.6496881664209,28.20220364701713,78.6465193476563,84.94658490196001,0.1268080372131872,774.595694483668,41.150639315670134,0.6437139931037313,62.554130560266195,21.910093954985925,0.16917397267719286
65.912418078787,6.889365607222244,17.83835737326261,9.35985894072813,61.25312929128126,20.54335701721783,5.825650489274052,3.5030834940857614,1425.0025038457595,1.2504888355047477,80.24461094276897,38.76570257495814,143.92538921419975,48.820052474141676,0.44480632568777634,2166.0191736071874,41.855655622625044,0.6177898691897378,62.141497313587614,23.272879540599348,0.14884355823697662
75.30984873954053,7.959880750993316,5.659403253310447,11.070867256155719,63.42405559441507,23.822931775609682,4.410446611853287,3.3207395017729975,1487.4826490355458,2.614477951851105,107.42627868740708,30.476894117621313,119.75084805642511,62.054051660531535,0.31167884405750923,1096.1626495456478,42.59434618255243,0.7565436303107784,75.80954246773784,15.13909336802977,0.19729042822672646
60.66771123026603,18.332907716662262,11.224240877478566,9.775140175593156,66.83217487937878,21.391550212553735,5.203783539126326,2.7159682597559356,1403.151831032514,2.7629110958185477,110.34856078324384,26.346237192556515,97.72096611657454,87.24736275751204,0.12362775253159632,691.4764451438219,46.81848695574135,0.6837005342447404,86.2141176154386,29.20195573522805,0.26039493860892193
63.07968637399818,12.11922000778053,13.237802612164876,11.563291006056417,62.73886081790023,21.64321336686385,7.870161555801262,2.3249365910418067,1470.4562488340614,1.8542139987457606,114.99257439024983,29.679477179891787,61.96287553544722,76.71397388970269,0.2727485959968703,1429.0309584347585,42.518301351846524,0.6098784140668436,78.70249269965387,25.50705730473245,0.13101598865158098
76.34470855824085,13.004502124290157,6.330199497269071,4.320589820199924,61.5591101447859,23.587635084597878,4.265520265842615,2.749631128106006,1409.340751385662,3.071394903863627,100.19715893806713,20.04568613530183,148.0238333380364,47.062470620912435,0.3346290140973052,1745.6960383002577,42.0108234700693,0.69898507730201,69.8981127895887,18.042693690097174,0.22108321355415309
63.845040613706814,18.033405871361513,10.243748673683369,7.877804841248313,66.47691622223967,22.137472036134845,5.097352197474562,2.7402803022458673,1484.0010977127106,3.4829189655361676,102.57738157375707,36.509482785083335,115.65272917137801,56.509367623469,0.1664991872186871,2357.3866227923872,41.174212763730125,0.6600338686527373,60.22684035536994,26.661656692023,0.195754293365969
66.15410322581131,12.023119881092484,17.65885185256509,4.163925040531099,66.4721871251086,19.236244276677848,6.879360964627438,2.1055371183884994,1462.4685795567304,2.407696879799289,119.27105576626231,21.808098394680712,83.88984570604784,77.9979489404706,0.1021798543010342,2138.373475535176,40.361580938143746,0.7008890641040744,73.9739033823794,25.79035630451148,0.09525798076350063
56.791614266149615,16.528085497152205,17.790930890998702,8.889369345699468,66.46303171777936,20.839541901884417,6.335306709964958,2.989615378323202,1400.184197430844,2.6551639072552233,86.35235718250158,33.924144619879584,118.06844294001958,76.00015425146155,0.20407696610658965,2076.5817085259355,37.03700941646234,0.5945797463476926,74.7155359524902,35.184398617043826,0.29702215850160374
79.37565404683895,4.647679111788627,3.6429030989170093,12.333763742455432,60.67889421351085,19.32847376248741,5.816124538070985,3.3442755653446263,1441.7238461993757,1.6603046339651053,99.75706835794196,23.04440849559994,109.89083889368007,22.827742855807827,0.43681197299620733,2660.1646518543143,38.22968272231869,0.6524650877192056,55.50400143608485,8.83381375369345,0.04848115912674637
60.96006489551423,13.329149096757712,22.6363483877584,3.074437619969667,66.88771405410513,21.678334733012495,5.173629597836758,4.053160085617696,1481.8055920822126,3.396323249398373,90.49556437748629,33.25705815907009,50.759994855138196,42.84118944449743,0.3096700647805426,2353.196769144839,44.16628503956155,0.6271873264683494,53.069475673960284,38.214174912343815,0.18691462063804787
67.43617771350478,10.932147693034949,13.084832050099463,8.546842543360823,66.0470634298345,19.987265170655633,7.7554148210807945,4.90243877978936,1409.0306251472705,3.707339821695806,107.0097710531609,23.05540438396325,65.84609584625434,98.07018743810373,0.40894370314431827,1771.8940792097653,37.23094878598988,0.7358943632398425,110.84167132565591,23.169444373122644,0.2207939855318556
66.03248478677172,6.098957012933405,24.27838736318146,3.5901708371134204,62.94973112479087,23.457479613791442,4.429946236632502,2.3272559836283344,1448.5039159913176,1.2601473057070356,93.50749299202825,35.908509822870144,108.42158411308945,67.46499302424247,0.272354190047696,873.0208380551805,46.914767017809496,0.5660773262004626,68.8117210305136,28.991159298465945,0.03865893325932764
67.38365402653092,10.775688084608753,15.26978541362481,6.570872475235514,65.66600646993948,22.930944716695286,6.196838424262204,2.313683234709092,1458.4888321906196,2.4359003998988324,105.95547584281275,35.12967383298703,133.26750708340455,59.71141468276888,0.1810160689983319,901.3332257327511,38.06321782291463,0.6408696160287713,73.28117093624157,23.754524757301958,0.06024861035719773
68.46859987936095,16.112024944538437,3.608506556820775,11.810868619279843,65.4274629512934,19.07049060007868,5.693609628940362,3.2239130819831927,1454.9525353238496,2.4452949606851115,88.86331758215997,31.023186705273105,73.09040394192945,34.63298151013684,0.2772376023596979,1605.9191103617256,40.76163217315645,0.6487397631196942,47.67644607181207,18.729288158383966,0.04500161405264173
76.56438538104102,11.75378742821587,7.021807123394272,4.660020067348836,62.55462455494688,20.48366005318229,6.175199441066091,4.842491933166837,1407.8639258298592,1.697804637761944,89.47843651701571,31.764564172515378,112.14729560635615,36.99717215576007,0.39570290676196973,2080.6252209368554,38.32129717275224,0.6816165380150758,59.53075653428231,17.823649801561057,0.2220974068319691
72.38381169019141,16.652772386809154,2.975946087463165,7.987469835536272,60.801373901457836,18.927631432810085,6.306417545091248,4.2400048856775,1406.353535163205,1.9143443063265844,87.47562202670797,37.586184541149755,52.58250383887818,68.33980368734242,0.1776092572759605,2459.23050203944,41.10717014969294,0.684149973572914,59.08903266100516,19.896756177768598,0.24896786487876152
56.31367729374702,13.105560613712509,21.534555651090933,9.046206441449526,66.50967121989899,19.177033072323514,5.413533664133482,4.198140778381894,1430.2510290638581,3.742197066814511,115.23930111444567,24.538571773856034,89.94403389952944,43.94146865891179,0.4640510698860679,1329.6294445177728,41.27873294396715,0.6071558681021818,70.73664271264926,36.798335498277055,0.1339753662072958
67.57956291502589,16.393416759016233,14.899838105166797,1.1271822207910793,60.62248046353528,19.62447494178466,6.267191931218519,2.9142887469057763,1415.0940391236902,3.1475153344327227,81.23443848908437,38.24695295396239,62.17860483931593,66.01556049811853,0.48927307417651644,1589.485236379268,39.80299207378775,0.5669176286658268,80.76710965032161,30.007162518311127,0.20701762123446416
66.55435573511016,14.339106836987947,18.264357706799426,0.8421797211024578,62.95158394928786,18.364762064707364,4.474321058101576,2.218740476885771,1421.2493086542975,1.6788208558873012,106.64527871791385,32.70028272266622,132.35581730603246,21.220637015522513,0.20363743654336075,2901.1620869276653,40.75930803685108,0.6341204122081547,50.55033312349812,31.25461709515135,0.18434294757780575
